Semantics,Syntax,Semantic_classes_of_nouns,Pejorative,Chained,Associated_verbs,Left_context,Center,Right_context,Full_context,Author,Created,Publ_year,Left_context_tags,Right_context_tags,Verb_tags,Left_context_tags_norm,Right_context_tags_norm
Instrument,Ins verb-governed,Abstract,no,no,спасаться,   Глава вторая   I. , Ложь ,"ложью спасается   Однажды Дон-Кихот, столь ","  Глава вторая   I. Ложь ложью спасается   Однажды Дон-Кихот, столь известный рыцарь печального образа, самый великодушный из всех рыцарей, бывших в мире, самый простой душою и один из самых великих сердцем людей, скитаясь с своим верным оруженосцем Санхой в погоне за приключениями, вдруг был объят некоторым недоумением, которое заставило его долго думать.  ",Ф. М. Достоевский ,1877 ,1984 ,"[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('ADJF,Anum femn,sing,nomn'), OpencorporaTag('LATN')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('VERB,impf,intr sing,3per,pres,indc'), OpencorporaTag('ADVB'), OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('ADVB')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('NUMR masc,nomn'), OpencorporaTag('LATN')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('ADVB'), OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('ADVB')]"
Instrument,Ins verb-governed,Abstract,no,no,обновить,  )  , Любовь ,любовью обновить:  Ее легко найти ," )  Любовь любовью обновить:  Ее легко найти исканьем,  Всегдашней ласкою, стараньем;  Но чем же можно возвратить?  ",Н. М. Карамзин ,1793 ,1964 ,[],"[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('NPRO,femn,3per,Anph sing,gent'), OpencorporaTag('ADVB,Prdx'), OpencorporaTag('INFN,perf,tran')]","[OpencorporaTag('INFN,perf,tran')]",[],"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('NPRO,femn,3per,Anph sing,nomn'), OpencorporaTag('ADVB,Prdx'), OpencorporaTag('INFN,perf,tran')]"
Instrument,Ins verb-governed,Abstract,no,no,разрушить,  , Обман ,обманом разрушил прекрасный космос в ," Обман обманом разрушил прекрасный космос в груду сора, но обратно добыть золото мира можно уже только необманной работой.  ",В. В. Бибихин ,1993 ,1993 ,[],"[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('VERB,perf,tran masc,sing,past,indc'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('PREP')]","[OpencorporaTag('INFN,perf,tran')]",[],"[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('PREP')]"
Instrument,Ins verb-governed,Substances,no,no,остановить, позвольте зажечь с этой стороны?  , Огонь ,огнем остановить ― одно средство.   ― Что ," ― предложил ему Хрящев, весь в копоти и дыме, под треском и гулом, ― позвольте зажечь с этой стороны?  Огонь огнем остановить ― одно средство.   ― Что вы, с ума сошли?  ",П. Д. Боборыкин ,1892 ,1993 ,"[OpencorporaTag('VERB,perf,tran plur,impr,excl'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Apro,Subx,Anph femn,sing,gent'), OpencorporaTag('NOUN,inan,femn sing,gent')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('ADJF,Apro neut,sing,accs'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('INFN,perf,tran')]","[OpencorporaTag('INFN,perf,tran'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Apro,Subx,Anph inan,masc,sing,accs'), OpencorporaTag('NOUN,inan,femn sing,nomn')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('ADJF,Apro masc,sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ')]"
Instrument,Ins verb-governed,Substances,yes,no,тушить," которых страдают, то есть тушат ", огонь ,"огнем, и этим только увеличивают ","могут  это сделать, совершают во время революций насилия над теми людьми, от насилия которых страдают, то есть тушат огонь огнем, и этим только увеличивают над собою насилие.  ",Л. Н. Толстой ,1908 ,1956 ,"[OpencorporaTag('ADJF,Apro,Subx,Anph plur,gent'), OpencorporaTag('VERB,impf,intr plur,3per,pres,indc'), OpencorporaTag('CONJ'), OpencorporaTag('INTJ'), OpencorporaTag('VERB,impf,tran plur,3per,pres,indc')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NPRO,neut sing,ablt'), OpencorporaTag('PRCL'), OpencorporaTag('VERB,impf,tran plur,3per,pres,indc')]","[OpencorporaTag('INFN,impf,tran')]","[OpencorporaTag('ADJF,Apro,Subx,Anph masc,sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('CONJ'), OpencorporaTag('INTJ'), OpencorporaTag('INFN,impf,tran')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('PRCL'), OpencorporaTag('PRCL'), OpencorporaTag('INFN,impf,tran')]"
Instrument,Ins verb-governed,Concrete,no,no,вышибать, руины разбитого бомбой дворца.   Выражение: «, сквэр ,сквэром вышибай!»  (пришло в голову ," За ней в свете косых лучей ярко белеют руины разбитого бомбой дворца.   Выражение: «сквэр сквэром вышибай!»  (пришло в голову, когда проезжал мимо превращаемой ныне в сквэр площадки из-под Знаменской церкви).  ",Александр Болдырев ,1941-1948 ,1998 ,"[OpencorporaTag('NOUN,anim,femn sing,gent'), OpencorporaTag('ADJF,Qual masc,sing,gent'), OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('NOUN,inan,masc sing,gent'), OpencorporaTag('NOUN,inan,neut sing,accs')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('VERB,impf,tran sing,impr,excl'), OpencorporaTag('ADJS neut,sing'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,accs')]","[OpencorporaTag('INFN,impf,tran')]","[OpencorporaTag('NOUN,anim,femn sing,nomn'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,accs')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('ADJF masc,sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,nomn')]"
Instrument,Ins verb-governed,Concrete,yes,no,отвратить," к погибели нашей: итак, отвратим ", удар ,ударом!  ," 18 числа мая ― день, назначенный к погибели нашей: итак, отвратим удар ударом!  ",Ф. В. Булгарин ,1830 ,1994 ,"[OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,gent'), OpencorporaTag('ADJF,Apro femn,sing,gent'), OpencorporaTag('CONJ,Prnt'), OpencorporaTag('VERB,perf,tran plur,1per,futr,indc')]","[OpencorporaTag('NOUN,inan,masc sing,ablt')]","[OpencorporaTag('INFN,perf,tran')]","[OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('ADJF,Apro masc,sing,nomn'), OpencorporaTag('CONJ,Prnt'), OpencorporaTag('INFN,perf,tran')]","[OpencorporaTag('NOUN,inan,masc sing,accs')]"
Instrument,Ins verb-governed,Concrete,no,no,засекать,  Тут нужно , ум ,"умом засекать, чтоб искры коммунизма "," Тут нужно ум умом засекать, чтоб искры коммунизма посыпались…  ",А. П. Платонов ,1929 ,1991 ,"[OpencorporaTag('ADVB,Dmns'), OpencorporaTag('PRED,pres')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,gent'), OpencorporaTag('NOUN,inan,masc sing,gent')]","[OpencorporaTag('INFN,impf,tran')]","[OpencorporaTag('ADVB,Dmns'), OpencorporaTag('PRED,pres')]","[OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn')]"
Paragon,Ins verb-governed,Human + animals,yes,no,смотреть, как он смотрел на меня , баран ,"бараном, я засмеялся и объяснил "," ― И так как он смотрел на меня баран бараном, я засмеялся и объяснил: ― Ну, я говорю: книга моего отца вышла в стране, спасшей мир.  ",Ю. О. Домбровский ,1943-1958 ,1992 ,"[OpencorporaTag('CONJ'), OpencorporaTag('NPRO,masc,3per,Anph sing,nomn'), OpencorporaTag('VERB,impf,tran masc,sing,past,indc'), OpencorporaTag('PREP'), OpencorporaTag('NPRO,1per sing,accs')]","[OpencorporaTag('NOUN,anim,masc,Name sing,ablt'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('VERB,perf,intr masc,sing,past,indc'), OpencorporaTag('CONJ'), OpencorporaTag('VERB,perf,tran masc,sing,past,indc')]","[OpencorporaTag('INFN,impf,tran')]","[OpencorporaTag('CONJ'), OpencorporaTag('NPRO,masc,3per,Anph sing,nomn'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('PREP'), OpencorporaTag('NPRO,1per sing,nomn')]","[OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('CONJ'), OpencorporaTag('INFN,perf,tran')]"
Paragon,Ins verb-governed,Human + animals,yes,no,смотреть," печать.   Я на нее смотрю, ", баран ,бараном.   ― А почему тогда вы ," А там написано, что Мира Александровна Гуренкова… названного университета… социологический факультет… Гербовая печать.   Я на нее смотрю, баран бараном.   ― А почему тогда вы парикмахером работаете?  ",Дина Сабитова ,2011 ,2007 ,"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,datv'), OpencorporaTag('VERB,impf,tran sing,1per,pres,indc')]","[OpencorporaTag('NOUN,anim,masc,Name sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB,Ques'), OpencorporaTag('ADVB,Dmns'), OpencorporaTag('NPRO,2per plur,nomn')]","[OpencorporaTag('INFN,impf,tran')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,nomn'), OpencorporaTag('INFN,impf,tran')]","[OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB,Ques'), OpencorporaTag('ADVB,Dmns'), OpencorporaTag('NPRO,2per plur,nomn')]"
Paragon,Ins verb-governed,Human + animals,yes,no,ходить, таки не знаешь.  Ходишь себе , болван ,"болваном.  Я его дедушку, должно "," Ничего ты таки не знаешь.  Ходишь себе болван болваном.  Я его дедушку, должно быть, видала в Москве, когда мы с покойником жили на Никитской.  ",В. А. Соллогуб ,1841 ,1983 ,"[OpencorporaTag('PRCL'), OpencorporaTag('PRCL'), OpencorporaTag('CONJ,Prnt'), OpencorporaTag('VERB,impf,intr sing,2per,pres,indc'), OpencorporaTag('NPRO,Anph sing,datv')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('NPRO,masc,3per,Anph sing,accs'), OpencorporaTag('NOUN,anim,masc sing,accs'), OpencorporaTag('ADJS neut,sing')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('PRCL'), OpencorporaTag('PRCL'), OpencorporaTag('CONJ,Prnt'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('NPRO,Anph sing,accs')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('NPRO,masc,3per,Anph sing,nomn'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('ADJF masc,sing,nomn')]"
Paragon,Ins verb-governed,Human + animals,yes,no,оказаться,  Тут я просто , болван ,"болваном оказываюсь, самого себя стыдно "," Тут я просто болван болваном оказываюсь, самого себя стыдно, так что целый вечер приискиваешь, как бы в общую-то материю хоть полсловечка ввернуть, да вот этого-то полсловечка как нарочно и нет!  ",Ф. М. Достоевский ,1846 ,1972 ,"[OpencorporaTag('ADVB,Dmns'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('PRCL')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('VERB,impf,intr sing,1per,pres,indc'), OpencorporaTag('ADJF,Apro masc,sing,gent'), OpencorporaTag('NPRO,Anph sing,accs'), OpencorporaTag('ADVB')]","[OpencorporaTag('INFN,perf,intr')]","[OpencorporaTag('ADVB,Dmns'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('PRCL')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('ADJF,Apro masc,sing,nomn'), OpencorporaTag('NPRO,Anph sing,accs'), OpencorporaTag('ADVB')]"
Paragon,Ins verb-governed,Human + animals,yes,no,идти, я шел рядом с ней , болван ,болваном!  ," О, только она одна в целом мире могла понять меня, а я шел рядом с ней болван-болваном!  ",Д. Н. Мамин-Сибиряк ,1894 ,1955 ,"[OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('VERB,impf,intr masc,sing,past,indc'), OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('PREP'), OpencorporaTag('NPRO,femn,3per,Anph sing,loct,Af-p')]","[OpencorporaTag('NOUN,inan,masc sing,ablt')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NPRO,femn,3per,Anph sing,nomn')]","[OpencorporaTag('NOUN,inan,masc sing,nomn')]"
Paragon,Ins verb-governed,Human + animals,yes,no,держаться, армия.  В армии Митька держался , болван ,болваном.  Поэтому о сверхсрочной или ,  Эту сладкую жизнь оборвала армия.  В армии Митька держался болван болваном.  Поэтому о сверхсрочной или учебе с ним даже не заговаривали.  ,Николай Дубов ,1966 ,1966 ,"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,gent'), OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('VERB,impf,intr masc,sing,past,indc')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('ADVB'), OpencorporaTag('PREP'), OpencorporaTag('ADJF femn,sing,gent'), OpencorporaTag('CONJ')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('ADVB'), OpencorporaTag('PREP'), OpencorporaTag('ADJF masc,sing,nomn'), OpencorporaTag('CONJ')]"
Paragon,Ins verb-governed,Human + animals,yes,no,сидеть,"  Заенков бесновался, Силаев, сидя ", болван ,"болваном, раз за разом повторял "," Заенков бесновался, Силаев, сидя болван болваном, раз за разом повторял одну и ту же ошибку.  ",Артем Анфиногенов ,1982 ,1982 ,"[OpencorporaTag('NOUN,inan,GNdr,Pltm plur,gent'), OpencorporaTag('VERB,impf,intr masc,sing,past,indc'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('GRND,impf,intr pres')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('PREP'), OpencorporaTag('ADVB'), OpencorporaTag('VERB,impf,tran masc,sing,past,indc')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,gent'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('PREP'), OpencorporaTag('ADVB'), OpencorporaTag('INFN,impf,tran')]"
